Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
-0.6438213276703517,0.0,Travel_Rarely,-0.47403786973262646,Research & Development,0.3759875258511608,0.11735042536361656,Medical,1.1783999988949856,Female,-1.2130622790296266,0.3730283662744333,-0.07987595576998889,Healthcare Representative,1.1330622587423669,Married,-0.15943745361260253,0.44028819245417694,-1.0732106085343922,Yes,-1.1419416830221472,-0.4205510448359028,0.250498273192772,1.4779341189509894,-0.17918287709494263,-0.5908854593876777,-2.4944295020183236,0.3089588746395416,0.7575530606341138,1.7752126417835699,0.2383086175727318
0.10038668742667133,0.0,Non-Travel,-0.5793564685645538,Research & Development,-0.3705776333928706,0.11735042536361656,Medical,-0.6523594707539053,Female,0.657453421737723,-2.466281069109382,-0.07987595576998889,Research Scientist,1.1330622587423669,Divorced,-0.2682183407899094,0.20578717881319558,1.7019981089257015,Yes,-0.8671692698683078,-0.4205510448359028,1.1675473148465876,2.6724752173850206,0.6944368646859294,0.17712045711375102,0.33419473499709557,0.9477053120965714,1.863821022195042,-0.3684731278314829,1.3502403370521154
0.20670211815481748,0.0,Travel_Rarely,-0.9834859757103217,Research & Development,-0.8682877395555583,1.087325035009761,Technical Degree,1.1783999988949856,Female,0.7066775191263375,-1.0466263514174743,-0.07987595576998889,Healthcare Representative,0.2269550253716758,Single,-0.428701170541982,0.9525848984047227,-0.6767522203258074,No,-1.1419416830221472,-0.4205510448359028,-1.5835998101148594,-0.9111480779170729,1.06884532544916,0.9451263736151797,0.33419473499709557,2.0655115776463733,0.7575530606341138,2.6939351144757353,1.6282232669219614
1.8014335790770097,0.0,Travel_Rarely,0.02806242702423666,Research & Development,-0.4950051599335425,-0.852624184282528,Medical,-1.5677392055783508,Male,1.0020221034580243,0.3730283662744333,2.5610228318752695,Research Director,-1.5852594413697065,Married,2.6430146417099945,-0.817386735426631,0.512622944299947,No,-1.1419416830221472,-0.4205510448359028,0.250498273192772,0.2833930205169583,1.5680566064668013,0.9451263736151797,-1.080117383510614,-0.4894741721817456,-0.6252818913170465,-0.3684731278314829,-0.5956401720368059
1.269856425436279,0.0,Travel_Rarely,0.7065101450810712,Research & Development,-0.6194326864742145,-0.852624184282528,Medical,-1.5677392055783508,Male,0.9527980060694098,-1.0466263514174743,2.5610228318752695,Manager,0.2269550253716758,Married,2.499283241352146,-0.30423833087932617,-0.2802938321172226,No,-0.5923968567144685,-0.4205510448359028,0.250498273192772,0.2833930205169583,1.4432537862123909,-0.5908854593876777,1.7485068535048052,-0.9685340002745179,-1.1784158720975106,-0.6747139520622047,-1.1516060317764978
-1.3880293427673749,0.0,Travel_Rarely,-0.2903426392118229,Research & Development,1.7446903177985518,0.11735042536361656,Medical,-0.6523594707539053,Male,1.1496943956238677,1.792683083966341,-0.9601755516517417,Research Scientist,1.1330622587423669,Married,-0.8067457746486684,1.0451361459192021,-0.6767522203258074,Yes,-1.1419416830221472,-0.4205510448359028,-0.6665507684610437,1.4779341189509894,-0.6783941581125837,0.17712045711375102,0.33419473499709557,-0.17010095345323073,0.2044190798536497,-0.3684731278314829,-0.039674312297114094
0.3130175488829636,0.0,Travel_Rarely,-1.243108568179724,Research & Development,-0.3705776333928706,0.11735042536361656,Life Sciences,-0.6523594707539053,Female,0.46055703218326516,0.3730283662744333,1.6807232359935167,Manufacturing Director,0.2269550253716758,Single,1.3672175067350774,0.8654277420030505,1.7019981089257015,No,-0.04285203040678988,-0.4205510448359028,0.250498273192772,-0.9111480779170729,1.3184509659579806,0.17712045711375102,0.33419473499709557,2.0655115776463733,0.48098607024388174,0.8564901690914044,2.4621720565314993
0.41933297961110977,0.0,Non-Travel,-1.3288330090894325,Sales,0.127132472769817,-0.852624184282528,Life Sciences,1.1783999988949856,Male,-0.4747008182004096,0.3730283662744333,-0.07987595576998889,Sales Executive,1.1330622587423669,Single,-0.08188453975045407,-0.11885193631811454,1.7019981089257015,No,-0.3176244435606292,-0.4205510448359028,1.1675473148465876,-0.9111480779170729,0.569634044431519,0.17712045711375102,0.33419473499709557,1.1073919214608288,-0.3487149009268144,-0.3684731278314829,1.6282232669219614
-0.5375058969422056,0.0,Travel_Rarely,-0.5426174224603931,Sales,-0.1217225803115268,-0.852624184282528,Technical Degree,0.26302026407054013,Female,-0.03168394170287946,-1.0466263514174743,-0.07987595576998889,Sales Executive,-0.6791522079990153,Married,-0.2891059255901148,1.4701337457019492,-0.6767522203258074,Yes,-1.1419416830221472,-0.4205510448359028,1.1675473148465876,-0.9111480779170729,0.1952255836682882,-0.5908854593876777,0.33419473499709557,0.9477053120965714,2.140388012585274,2.6939351144757353,1.3502403370521154
-1.3880293427673749,1.0,Travel_Rarely,0.00846826910201761,Research & Development,-0.9927152660962302,0.11735042536361656,Medical,-0.6523594707539053,Male,-0.22858033125733732,0.3730283662744333,-0.9601755516517417,Research Scientist,1.1330622587423669,Married,-0.8960867314178633,-1.5965490016950006,-0.2802938321172226,Yes,0.23192038274704943,-0.4205510448359028,-1.5835998101148594,0.2833930205169583,-0.6783941581125837,-0.5908854593876777,-1.080117383510614,-0.8088473909102605,-1.1784158720975106,-0.06223230360076107,-1.1516060317764978
0.20670211815481748,0.0,Travel_Rarely,-0.9736888967492122,Research & Development,0.5004150523918327,1.087325035009761,Medical,0.26302026407054013,Female,1.3958148825669399,-1.0466263514174743,1.6807232359935167,Manager,-0.6791522079990153,Divorced,2.1708725021172346,0.4353199506397494,1.3055397207171167,Yes,-0.5923968567144685,-0.4205510448359028,1.1675473148465876,1.4779341189509894,1.1936481457035704,0.9451263736151797,0.33419473499709557,1.905824968282116,1.310687041414578,3.9188984113986227,-0.5956401720368059
2.3330107327177405,0.0,Travel_Rarely,0.020714617803404514,Human Resources,-0.3705776333928706,-0.852624184282528,Medical,-0.6523594707539053,Male,-0.6715972077548675,0.3730283662744333,-0.9601755516517417,Human Resources,0.2269550253716758,Married,-0.901463733445639,1.6167678541106256,2.0984564971342863,No,0.5066927959008888,-0.4205510448359028,1.1675473148465876,-0.9111480779170729,-0.5535913378581735,-0.5908854593876777,-1.080117383510614,-0.8088473909102605,-0.6252818913170465,-0.06223230360076107,-0.5956401720368059
-0.11224417402962099,0.0,Travel_Rarely,1.5074213501517748,Research & Development,0.6248425789325046,-1.8225987939286725,Life Sciences,0.26302026407054013,Male,0.11598835046296392,0.3730283662744333,-0.07987595576998889,Healthcare Representative,1.1330622587423669,Married,-0.008260973523987789,-1.3408974729011705,-1.0732106085343922,Yes,0.5066927959008888,-0.4205510448359028,-1.5835998101148594,0.2833930205169583,0.6944368646859294,-0.5908854593876777,-1.080117383510614,1.4267651401893435,1.0341200510243458,0.5502493448606826,1.9062061967918074
-0.7501367583984979,0.0,Travel_Rarely,0.10643905871311285,Research & Development,-0.2461501068521987,1.087325035009761,Life Sciences,0.26302026407054013,Male,-0.8192694999207109,0.3730283662744333,-0.07987595576998889,Laboratory Technician,0.2269550253716758,Divorced,-0.6483310225995864,-0.4199273902724253,-0.6767522203258074,No,-0.5923968567144685,-0.4205510448359028,-1.5835998101148594,2.6724752173850206,-0.17918287709494263,0.9451263736151797,-1.080117383510614,0.468645484003799,0.7575530606341138,1.7752126417835699,1.3502403370521154
0.10038668742667133,0.0,Travel_Rarely,-0.9222542322033872,Human Resources,-0.9927152660962302,0.11735042536361656,Human Resources,0.26302026407054013,Male,-1.4099586685840844,1.792683083966341,-0.9601755516517417,Human Resources,0.2269550253716758,Married,-0.7821356499830799,-1.1729708995735186,-0.6767522203258074,No,-0.5923968567144685,-0.4205510448359028,1.1675473148465876,0.2833930205169583,-0.5535913378581735,-0.5908854593876777,1.7485068535048052,-0.010414344088973286,0.48098607024388174,0.8564901690914044,-1.1516060317764978
-0.9627676198547902,1.0,Travel_Frequently,1.6813195017114688,Sales,-0.9927152660962302,0.11735042536361656,Technical Degree,-1.5677392055783508,Male,1.297366687789711,0.3730283662744333,-0.9601755516517417,Sales Representative,0.2269550253716758,Married,-0.7686931449136408,0.21004567179699066,0.11616455609136225,No,-0.04285203040678988,-0.4205510448359028,1.1675473148465876,0.2833930205169583,-0.803196978366994,0.17712045711375102,1.7485068535048052,-0.649160781546003,-0.6252818913170465,-0.3684731278314829,-0.5956401720368059
-0.6438213276703517,0.0,Travel_Rarely,-1.512528239610236,Research & Development,-0.8682877395555583,1.087325035009761,Life Sciences,0.26302026407054013,Male,-1.6560791555271568,0.3730283662744333,-0.9601755516517417,Research Scientist,1.1330622587423669,Divorced,-0.8129500077576403,-0.9255524572150255,-1.0732106085343922,Yes,0.781465209054728,-0.4205510448359028,-0.6665507684610437,0.2833930205169583,-1.0528026188758146,-0.5908854593876777,-2.4944295020183236,-0.8088473909102605,-0.6252818913170465,-0.06223230360076107,-0.5956401720368059
-0.11224417402962099,0.0,Non-Travel,0.08684490079089381,Sales,-0.9927152660962302,2.0572996446559055,Medical,1.1783999988949856,Female,-1.0161658894751686,0.3730283662744333,-0.07987595576998889,Sales Executive,1.1330622587423669,Single,0.005595147086049403,0.1431873319514082,0.512622944299947,No,-0.04285203040678988,-0.4205510448359028,-0.6665507684610437,-0.9111480779170729,-0.5535913378581735,2.481138206618037,0.33419473499709557,-0.9685340002745179,-1.1784158720975106,-0.6747139520622047,-1.1516060317764978
-0.5375058969422056,0.0,Travel_Rarely,-0.9369498506450515,Research & Development,-0.9927152660962302,0.11735042536361656,Medical,-1.5677392055783508,Male,-1.6068550581385423,0.3730283662744333,-0.07987595576998889,Manufacturing Director,1.1330622587423669,Married,-0.09594746813079032,-0.4812496892390742,-0.6767522203258074,Yes,1.8805548616700853,2.377832637153941,-0.6665507684610437,0.2833930205169583,-0.30398569734935293,0.17712045711375102,0.33419473499709557,0.3089588746395416,1.0341200510243458,1.468971817552848,1.0722574071822695
-0.9627676198547902,0.0,Non-Travel,-1.6888756609102076,Sales,-0.6194326864742145,0.11735042536361656,Medical,-0.6523594707539053,Male,-1.1146140842523977,0.3730283662744333,-0.07987595576998889,Sales Executive,0.2269550253716758,Married,-0.49736135028127076,-0.7671365182178493,-0.6767522203258074,No,-0.04285203040678988,-0.4205510448359028,-0.6665507684610437,-0.9111480779170729,-0.803196978366994,0.17712045711375102,1.7485068535048052,-0.32978756281748817,-0.07214791053658234,-0.6747139520622047,-0.039674312297114094
-0.6438213276703517,1.0,Travel_Rarely,-1.3729198644144254,Sales,-0.3705776333928706,1.087325035009761,Life Sciences,-0.6523594707539053,Male,0.5097811295718796,-2.466281069109382,-0.07987595576998889,Sales Executive,0.2269550253716758,Married,-0.09387939042779969,0.9186589043004888,0.512622944299947,Yes,0.781465209054728,-0.4205510448359028,-0.6665507684610437,-0.9111480779170729,0.07042276341387792,0.17712045711375102,-1.080117383510614,-0.010414344088973286,0.7575530606341138,1.468971817552848,0.7942744773124236
1.3761718561644252,0.0,Travel_Rarely,-1.2088187918158408,Sales,-0.1217225803115268,1.087325035009761,Marketing,1.1783999988949856,Male,-0.5731490129776385,0.3730283662744333,-0.9601755516517417,Sales Representative,-0.6791522079990153,Married,-0.5689168388047464,-0.608152780156167,1.7019981089257015,No,-0.04285203040678988,-0.4205510448359028,1.1675473148465876,0.2833930205169583,-0.9279997986214042,-0.5908854593876777,0.33419473499709557,-0.8088473909102605,-0.6252818913170465,-0.06223230360076107,-0.5956401720368059
0.20670211815481748,0.0,Travel_Rarely,0.7897853162505022,Research & Development,-0.9927152660962302,0.11735042536361656,Medical,0.26302026407054013,Male,-0.8684935973093253,1.792683083966341,0.8004236401117639,Healthcare Representative,1.1330622587423669,Divorced,0.6177461471712746,-0.47202295444085157,-1.0732106085343922,No,0.5066927959008888,-0.4205510448359028,-1.5835998101148594,2.6724752173850206,0.9440425051947499,1.7131322901166084,-1.080117383510614,1.7461383589178585,1.58725403180481,0.24400852062996076,0.7942744773124236
-0.21855960475776715,0.0,Travel_Rarely,-0.0013288098590919146,Research & Development,0.8736976320138484,0.11735042536361656,Medical,-1.5677392055783508,Male,0.9035739086807953,1.792683083966341,-0.9601755516517417,Laboratory Technician,-0.6791522079990153,Married,-0.868581297968088,0.31395290060159015,-1.0732106085343922,No,-0.5923968567144685,-0.4205510448359028,0.250498273192772,0.2833930205169583,-0.6783941581125837,1.7131322901166084,0.33419473499709557,-0.32978756281748817,-0.07214791053658234,-0.6747139520622047,-0.31765724216696
-0.5375058969422056,0.0,Travel_Frequently,-1.0545147981783658,Sales,-0.4950051599335425,-0.852624184282528,Life Sciences,-0.6523594707539053,Male,-0.8684935973093253,0.3730283662744333,-0.07987595576998889,Sales Executive,-0.6791522079990153,Married,-0.021083055282529666,-0.7631619247663072,-0.6767522203258074,No,-0.3176244435606292,-0.4205510448359028,1.1675473148465876,0.2833930205169583,-0.17918287709494263,0.17712045711375102,0.33419473499709557,0.468645484003799,1.0341200510243458,0.8564901690914044,-0.31765724216696
-1.1753984813110825,1.0,Travel_Rarely,1.2747407248254237,Research & Development,1.495835264717208,0.11735042536361656,Medical,-1.5677392055783508,Male,-1.4099586685840844,0.3730283662744333,-0.9601755516517417,Laboratory Technician,0.2269550253716758,Divorced,-0.8787148787127421,0.724755523771687,-0.6767522203258074,No,1.3310100353624066,2.377832637153941,0.250498273192772,0.2833930205169583,-1.3024082593846351,-2.126897292390535,-1.080117383510614,-0.9685340002745179,-0.9018488817072785,-0.6747139520622047,-1.1516060317764978
-0.7501367583984979,0.0,Travel_Rarely,-1.2773983445436075,Research & Development,-0.8682877395555583,0.11735042536361656,Life Sciences,0.26302026407054013,Male,1.6419353695100123,-1.0466263514174743,-0.07987595576998889,Healthcare Representative,1.1330622587423669,Married,-0.511631086431906,0.22182750238549032,-0.6767522203258074,No,1.0562376222085674,-0.4205510448359028,-1.5835998101148594,2.6724752173850206,-0.054380056840532355,0.17712045711375102,0.33419473499709557,0.6283320933680565,1.58725403180481,2.3876942902450136,1.0722574071822695
0.10038668742667133,0.0,Travel_Frequently,-1.4537457658435788,Research & Development,1.7446903177985518,0.11735042536361656,Life Sciences,1.1783999988949856,Male,-1.0653899868637833,-1.0466263514174743,0.8004236401117639,Manufacturing Director,0.2269550253716758,Single,0.5997538711552561,-0.7779247004434634,-1.0732106085343922,No,1.605782448516246,2.377832637153941,-0.6665507684610437,-0.9111480779170729,-0.17918287709494263,-0.5908854593876777,0.33419473499709557,0.3089588746395416,0.7575530606341138,-0.3684731278314829,1.0722574071822695
-1.7069756349518133,0.0,Travel_Rarely,1.3065812314490297,Sales,1.62026279125788,-1.8225987939286725,Technical Degree,0.26302026407054013,Male,-0.8192694999207109,0.3730283662744333,-0.9601755516517417,Sales Representative,0.2269550253716758,Single,-0.6574305644927452,1.4445827877991788,-0.6767522203258074,No,-1.1419416830221472,-0.4205510448359028,0.250498273192772,-0.9111480779170729,-1.0528026188758146,-0.5908854593876777,0.33419473499709557,-0.649160781546003,-0.6252818913170465,-0.3684731278314829,-0.5956401720368059
-0.21855960475776715,0.0,Travel_Rarely,0.3440182235200188,Research & Development,-0.2461501068521987,0.11735042536361656,Other,0.26302026407054013,Male,-0.3270285260345662,0.3730283662744333,0.8004236401117639,Manufacturing Director,0.2269550253716758,Single,0.7434852715131046,0.65321284164393,0.11616455609136225,No,1.605782448516246,2.377832637153941,-0.6665507684610437,-0.9111480779170729,0.6944368646859294,0.17712045711375102,1.7485068535048052,0.14927226527528414,0.2044190798536497,-0.3684731278314829,0.5162915474425778
-1.1753984813110825,0.0,Travel_Frequently,1.6396819161267535,Research & Development,-0.9927152660962302,0.11735042536361656,Life Sciences,0.26302026407054013,Female,0.9035739086807953,0.3730283662744333,-0.07987595576998889,Manufacturing Director,-0.6791522079990153,Divorced,-0.04734764211051061,1.774332094511043,-0.6767522203258074,No,1.3310100353624066,2.377832637153941,-1.5835998101148594,0.2833930205169583,-0.6783941581125837,2.481138206618037,-2.4944295020183236,-0.17010095345323073,0.2044190798536497,-0.3684731278314829,-0.039674312297114094
-0.6438213276703517,1.0,Travel_Frequently,-0.7018199555784229,Research & Development,-0.8682877395555583,0.11735042536361656,Life Sciences,-0.6523594707539053,Male,1.3958148825669399,0.3730283662744333,-0.9601755516517417,Laboratory Technician,1.1330622587423669,Married,-0.6005584276605029,0.9672057243157525,1.3055397207171167,Yes,-0.5923968567144685,-0.4205510448359028,0.250498273192772,0.2833930205169583,-0.5535913378581735,-0.5908854593876777,-2.4944295020183236,-0.8088473909102605,-0.6252818913170465,-0.06223230360076107,-0.5956401720368059
-0.5375058969422056,0.0,Travel_Rarely,0.6183364344310855,Research & Development,-0.8682877395555583,0.11735042536361656,Medical,0.26302026407054013,Female,0.46055703218326516,0.3730283662744333,-0.9601755516517417,Laboratory Technician,-0.6791522079990153,Married,-0.8801625331048356,-1.4636840206005948,-0.6767522203258074,No,-0.5923968567144685,-0.4205510448359028,0.250498273192772,0.2833930205169583,-0.4287885176037632,0.9451263736151797,0.33419473499709557,0.14927226527528414,-1.1784158720975106,-0.6747139520622047,0.7942744773124236
-0.5375058969422056,0.0,Travel_Rarely,0.2925835589741938,Sales,0.127132472769817,0.11735042536361656,Marketing,1.1783999988949856,Male,-0.5239249155890241,0.3730283662744333,-0.07987595576998889,Sales Executive,1.1330622587423669,Single,-0.25436222017987226,1.0554984788464368,-0.6767522203258074,No,-0.8671692698683078,-0.4205510448359028,1.1675473148465876,-0.9111480779170729,-0.17918287709494263,-0.5908854593876777,-1.080117383510614,0.468645484003799,0.7575530606341138,-0.6747139520622047,1.0722574071822695
-0.3248750354859133,0.0,Travel_Rarely,1.2086104418379344,Research & Development,-0.8682877395555583,1.087325035009761,Life Sciences,1.1783999988949856,Male,-0.17935623386872285,-1.0466263514174743,-0.9601755516517417,Research Scientist,0.2269550253716758,Divorced,-0.7978530405258086,-0.8305880636763957,0.11616455609136225,No,-0.8671692698683078,-0.4205510448359028,0.250498273192772,0.2833930205169583,0.3200284039226985,0.17712045711375102,0.33419473499709557,-0.010414344088973286,-0.3487149009268144,0.8564901690914044,0.7942744773124236
-0.43119046621405943,0.0,Travel_Frequently,-0.6283418633701014,Research & Development,-0.4950051599335425,1.087325035009761,Life Sciences,1.1783999988949856,Female,0.4113329347946507,0.3730283662744333,0.8004236401117639,Manager,-0.6791522079990153,Married,1.0861657468986512,1.2912770403825566,1.3055397207171167,No,-1.1419416830221472,-0.4205510448359028,-0.6665507684610437,1.4779341189509894,0.07042276341387792,-0.5908854593876777,0.33419473499709557,0.468645484003799,0.48098607024388174,1.7752126417835699,1.0722574071822695
1.0572255639799868,0.0,Travel_Rarely,0.4248441249491724,Research & Development,-0.8682877395555583,-0.852624184282528,Medical,-1.5677392055783508,Female,-0.03168394170287946,0.3730283662744333,-0.07987595576998889,Manufacturing Director,1.1330622587423669,Divorced,-0.32178155329736663,-0.9763704734883133,0.909081332508532,No,-0.5923968567144685,-0.4205510448359028,0.250498273192772,2.6724752173850206,1.06884532544916,-0.5908854593876777,0.33419473499709557,-0.32978756281748817,-1.1784158720975106,-0.6747139520622047,-0.039674312297114094
-0.7501367583984979,0.0,Travel_Rarely,0.2729894010519748,Research & Development,-0.9927152660962302,0.11735042536361656,Life Sciences,1.1783999988949856,Male,-1.36073457119547,-2.466281069109382,-0.9601755516517417,Laboratory Technician,0.2269550253716758,Married,-0.577602765157307,1.43478825393645,0.11616455609136225,No,1.605782448516246,2.377832637153941,0.250498273192772,1.4779341189509894,-0.5535913378581735,-0.5908854593876777,0.33419473499709557,-0.8088473909102605,-0.6252818913170465,-0.6747139520622047,-0.5956401720368059
2.2266953019895945,0.0,Travel_Rarely,0.8216258228741081,Research & Development,0.002704946229145109,0.11735042536361656,Medical,-0.6523594707539053,Female,0.46055703218326516,-1.0466263514174743,-0.9601755516517417,Research Scientist,-0.6791522079990153,Married,-0.6783181492929505,-0.33986772217707817,0.512622944299947,Yes,1.3310100353624066,2.377832637153941,-0.6665507684610437,0.2833930205169583,-0.30398569734935293,0.17712045711375102,-1.080117383510614,-0.9685340002745179,-1.1784158720975106,-0.6747139520622047,-1.1516060317764978
-0.0059287433014748306,1.0,Travel_Rarely,-0.45199444207013006,Sales,-0.9927152660962302,1.087325035009761,Life Sciences,-1.5677392055783508,Male,-0.9669417920865543,-1.0466263514174743,0.8004236401117639,Sales Executive,0.2269550253716758,Married,0.8237266863891409,0.09293711474262648,0.909081332508532,No,-1.1419416830221472,-0.4205510448359028,0.250498273192772,-0.9111480779170729,0.6944368646859294,-0.5908854593876777,-2.4944295020183236,1.1073919214608288,-0.9018488817072785,2.6939351144757353,0.7942744773124236
0.10038668742667133,0.0,Travel_Rarely,1.3972042118392927,Research & Development,0.002704946229145109,-0.852624184282528,Life Sciences,0.26302026407054013,Female,0.46055703218326516,0.3730283662744333,-0.9601755516517417,Laboratory Technician,1.1330622587423669,Single,-0.8971207702693587,-1.1282567232436704,-0.6767522203258074,No,-0.8671692698683078,-0.4205510448359028,0.250498273192772,-0.9111480779170729,-1.1776054391302249,0.17712045711375102,0.33419473499709557,-0.8088473909102605,-0.6252818913170465,-0.06223230360076107,-0.8736231019066518
0.6319638410674021,1.0,Travel_Rarely,1.3776100539170737,Sales,0.002704946229145109,0.11735042536361656,Marketing,-1.5677392055783508,Female,0.9527980060694098,-2.466281069109382,-0.07987595576998889,Sales Executive,0.2269550253716758,Single,-0.26470260869482537,-0.678275964622659,2.0984564971342863,No,-0.5923968567144685,-0.4205510448359028,-0.6665507684610437,-0.9111480779170729,-0.5535913378581735,-0.5908854593876777,-1.080117383510614,-0.4894741721817456,-0.3487149009268144,-0.3684731278314829,-0.31765724216696
